layer,uniprot,n,n_actives,n_decoys,source_n,source_n_actives,source_n_decoys,target_dir,status,reason,pocket_source,n_chunks,sampling_seed,seed_base,lane
L2,Q02750,250,5,245,663,13,650,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q02750,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q02750/Q02750_pocket.lmdb,10,6993669430632418292,20260908,3.0
L2,Q02769,250,5,245,2397,47,2350,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q02769,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q02769/Q02769_pocket.lmdb,10,5638788679682682885,20260908,
L2,Q03111,250,5,245,5100,100,5000,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q03111,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q03111/Q03111_pocket.lmdb,10,9707449379455019005,20260908,4.0
L2,Q04609,250,5,245,5151,101,5050,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q04609,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q04609/Q04609_pocket.lmdb,10,5935724070012226135,20260908,5.0
L2,Q04759,250,5,245,1887,37,1850,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q04759,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q04759/Q04759_pocket.lmdb,10,11940327566837817440,20260908,6.0
L2,Q04771,250,5,245,2040,40,2000,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q04771,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q04771/Q04771_pocket.lmdb,10,3029003104335337666,20260908,7.0
L2,Q04828,250,5,245,918,18,900,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q04828,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q04828/Q04828_pocket.lmdb,10,6834071210761439301,20260908,0.0
L2,Q05397,250,5,245,18819,369,18450,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q05397,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q05397/Q05397_pocket.lmdb,10,17991346813072143325,20260908,1.0
L2,Q05941,250,5,245,714,14,700,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q05941,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q05941/Q05941_pocket.lmdb,10,4459479202219454790,20260908,
L2,Q06124,250,5,245,24837,487,24350,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q06124,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q06124/Q06124_pocket.lmdb,10,7328564686758594613,20260908,2.0
L2,Q06187,250,5,245,49827,977,48850,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q06187,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q06187/Q06187_pocket.lmdb,10,8053537021507231991,20260908,3.0
L2,Q06418,250,5,245,41412,812,40600,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q06418,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q06418/Q06418_pocket.lmdb,10,18004468241013591852,20260908,
L2,Q07343,250,5,245,9588,188,9400,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q07343,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q07343/Q07343_pocket.lmdb,10,4971629903263079932,20260908,4.0
L2,Q07817,250,5,245,19227,377,18850,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q07817,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q07817/Q07817_pocket.lmdb,10,15238846549221028124,20260908,5.0
L2,Q07820,250,5,245,5457,107,5350,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q07820,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q07820/Q07820_pocket.lmdb,10,8631563934143268546,20260908,6.0
L2,Q07889,250,5,245,30141,591,29550,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q07889,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q07889/Q07889_pocket.lmdb,10,14577972420201371978,20260908,7.0
L2,Q08210,250,5,245,3366,66,3300,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q08210,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q08210/Q08210_pocket.lmdb,10,3491542703345111420,20260908,0.0
L2,Q08345,250,5,245,17238,338,16900,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q08345,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q08345/Q08345_pocket.lmdb,10,6416518791138974637,20260908,1.0
L2,Q08499,250,5,245,10914,214,10700,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q08499,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q08499/Q08499_pocket.lmdb,10,13099637582922731891,20260908,2.0
L2,Q09472,250,5,245,5712,112,5600,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q09472,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q09472/Q09472_pocket.lmdb,10,16166157986439860734,20260908,3.0
L2,Q12851,250,5,245,1071,21,1050,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q12851,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q12851/Q12851_pocket.lmdb,10,15193288449323554698,20260908,
L2,Q12866,250,5,245,44625,875,43750,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q12866,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q12866/Q12866_pocket.lmdb,10,18315733961323295420,20260908,4.0
L2,Q12879,250,5,245,612,12,600,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q12879,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q12879/Q12879_pocket.lmdb,10,16570894604080435736,20260908,5.0
L2,Q12884,250,5,245,6222,122,6100,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q12884,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q12884/Q12884_pocket.lmdb,10,9609107474752481722,20260908,6.0
L2,Q12931,250,5,245,561,11,550,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q12931,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q12931/Q12931_pocket.lmdb,10,14307874353273917339,20260908,7.0
L2,Q13043,250,5,245,765,15,750,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q13043,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q13043/Q13043_pocket.lmdb,10,17767568156995277593,20260908,0.0
L2,Q13085,250,5,245,1173,23,1150,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q13085,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q13085/Q13085_pocket.lmdb,10,8575546589553086323,20260908,1.0
L2,Q13133,250,5,245,561,11,550,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q13133,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q13133/Q13133_pocket.lmdb,10,10451091832295798204,20260908,2.0
L2,Q13153,250,5,245,816,16,800,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q13153,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q13153/Q13153_pocket.lmdb,10,343480162758855257,20260908,3.0
L2,Q13164,250,5,245,765,15,750,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q13164,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q13164/Q13164_pocket.lmdb,10,17108638344006826766,20260908,4.0
L2,Q13224,250,5,245,2142,42,2100,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q13224,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q13224/Q13224_pocket.lmdb,10,6295157523018543498,20260908,5.0
L2,Q13315,250,5,245,11016,216,10800,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q13315,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q13315/Q13315_pocket.lmdb,10,4009399375721844445,20260908,6.0
L2,Q13451,250,5,245,1428,28,1400,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q13451,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q13451/Q13451_pocket.lmdb,10,16821487043696467166,20260908,7.0
L2,Q13464,250,5,245,9333,183,9150,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q13464,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q13464/Q13464_pocket.lmdb,10,2772235111111411952,20260908,0.0
L2,Q13489,250,5,245,10761,211,10550,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q13489,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q13489/Q13489_pocket.lmdb,10,4173086409659511366,20260908,
L2,Q13490,250,5,245,10761,211,10550,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q13490,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q13490/Q13490_pocket.lmdb,10,1563347399184252309,20260908,1.0
L2,Q13526,250,5,245,714,14,700,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q13526,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q13526/Q13526_pocket.lmdb,10,17992919136956128330,20260908,2.0
L2,Q13546,250,5,245,29988,588,29400,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q13546,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q13546/Q13546_pocket.lmdb,10,4808859511256050394,20260908,3.0
L2,Q13547,250,5,245,53244,1044,52200,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q13547,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q13547/Q13547_pocket.lmdb,10,12770159831092313569,20260908,4.0
L2,Q13627,250,5,245,23562,462,23100,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q13627,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q13627/Q13627_pocket.lmdb,10,16582660284102426340,20260908,5.0
L2,Q13822,250,5,245,10047,197,9850,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q13822,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q13822/Q13822_pocket.lmdb,10,14767286457722542186,20260908,6.0
L2,Q13946,250,5,245,4743,93,4650,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q13946,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q13946/Q13946_pocket.lmdb,10,7905881183125335179,20260908,7.0
L2,Q14004,250,5,245,2142,42,2100,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q14004,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q14004/Q14004_pocket.lmdb,10,14788046081784027373,20260908,0.0
L2,Q14145,250,5,245,6324,124,6200,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q14145,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q14145/Q14145_pocket.lmdb,10,14339530581362947968,20260908,1.0
L2,Q14432,250,5,245,2397,47,2350,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q14432,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q14432/Q14432_pocket.lmdb,10,13509496640692769418,20260908,2.0
L2,Q14524,250,5,245,1836,36,1800,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q14524,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q14524/Q14524_pocket.lmdb,10,12341733730948046318,20260908,3.0
L2,Q14833,250,5,245,8721,171,8550,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q14833,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q14833/Q14833_pocket.lmdb,10,12371829265161136511,20260908,4.0
L2,Q14994,250,5,245,1122,22,1100,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q14994,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q14994/Q14994_pocket.lmdb,10,17468546991933201528,20260908,5.0
L2,Q15059,250,5,245,1887,37,1850,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q15059,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q15059/Q15059_pocket.lmdb,10,6270443628623061828,20260908,6.0
L2,Q15118,250,5,245,867,17,850,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q15118,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q15118/Q15118_pocket.lmdb,10,4716720984604740608,20260908,7.0
L2,Q15119,250,5,245,5712,112,5600,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q15119,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q15119/Q15119_pocket.lmdb,10,10583448929319513683,20260908,0.0
L2,Q15125,250,5,245,9027,177,8850,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q15125,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q15125/Q15125_pocket.lmdb,10,9205307037292387568,20260908,1.0
L2,Q15561,250,5,245,19686,386,19300,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q15561,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q15561/Q15561_pocket.lmdb,10,17229526539343978349,20260908,2.0
L2,Q15858,250,5,245,33660,660,33000,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q15858,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q15858/Q15858_pocket.lmdb,10,4705293177555240956,20260908,3.0
L2,Q15910,250,5,245,37485,735,36750,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q15910,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q15910/Q15910_pocket.lmdb,10,3429411556848071554,20260908,4.0
L2,Q16288,250,5,245,8466,166,8300,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q16288,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q16288/Q16288_pocket.lmdb,10,6020692444299983893,20260908,5.0
L2,Q16539,250,5,245,1887,37,1850,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q16539,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q16539/Q16539_pocket.lmdb,10,1424722636322776257,20260908,6.0
L2,Q16552,250,5,245,13362,262,13100,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q16552,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q16552/Q16552_pocket.lmdb,10,7801607922989388262,20260908,7.0
L2,Q16584,250,5,245,4743,93,4650,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q16584,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q16584/Q16584_pocket.lmdb,10,12753487495179607061,20260908,
L2,Q16602,250,5,245,1224,24,1200,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q16602,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q16602/Q16602_pocket.lmdb,10,4194133440841428068,20260908,0.0
L2,Q16620,250,5,245,9588,188,9400,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q16620,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q16620/Q16620_pocket.lmdb,10,8562610809156187455,20260908,1.0
L2,Q16678,250,5,245,1581,31,1550,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q16678,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q16678/Q16678_pocket.lmdb,10,13539642728420952860,20260908,2.0
L2,Q16740,250,5,245,1632,32,1600,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q16740,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q16740/Q16740_pocket.lmdb,10,8416788737069595499,20260908,3.0
L2,Q16769,250,5,245,3417,67,3350,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q16769,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q16769/Q16769_pocket.lmdb,10,17276940933314862523,20260908,4.0
L2,Q16790,250,5,245,12750,250,12500,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q16790,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q16790/Q16790_pocket.lmdb,10,778538459926829285,20260908,5.0
L2,Q16873,250,5,245,561,11,550,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q16873,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q16873/Q16873_pocket.lmdb,10,10036969345772264882,20260908,6.0
L2,Q2M2I8,250,5,245,3213,63,3150,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q2M2I8,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q2M2I8/Q2M2I8_pocket.lmdb,10,6737595926797800718,20260908,7.0
L2,Q32ZE1,250,5,245,7650,150,7500,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q32ZE1,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q32ZE1/Q32ZE1_pocket.lmdb,10,8971262521267051497,20260908,0.0
L2,Q3TBT3,250,5,245,714,14,700,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q3TBT3,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q3TBT3/Q3TBT3_pocket.lmdb,10,12414197809437634025,20260908,1.0
L2,Q460N5,250,5,245,1224,24,1200,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q460N5,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q460N5/Q460N5_pocket.lmdb,10,9195592637596446628,20260908,2.0
L2,Q58F21,250,5,245,1989,39,1950,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q58F21,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q58F21/Q58F21_pocket.lmdb,10,8795795148083744900,20260908,3.0
L2,Q5BJF2,250,5,245,5610,110,5500,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q5BJF2,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q5BJF2/Q5BJF2_pocket.lmdb,10,11104773809560731586,20260908,
L2,Q5S007,250,5,245,38760,760,38000,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q5S007,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q5S007/Q5S007_pocket.lmdb,10,4488552242595581485,20260908,4.0
L2,Q5U3Y7,250,5,245,2142,42,2100,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q5U3Y7,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q5U3Y7/Q5U3Y7_pocket.lmdb,10,4322619982661670871,20260908,
L2,Q60492,250,5,245,2448,48,2400,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q60492,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q60492/Q60492_pocket.lmdb,10,7853340583786507891,20260908,
L2,Q63470,250,5,245,663,13,650,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q63470,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q63470/Q63470_pocket.lmdb,10,17882267193351097745,20260908,
L2,Q64610,250,5,245,2805,55,2750,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q64610,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q64610/Q64610_pocket.lmdb,10,4703288156570363110,20260908,5.0
L2,Q6P179,250,5,245,867,17,850,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q6P179,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q6P179/Q6P179_pocket.lmdb,10,3261272936073506661,20260908,6.0
L2,Q6V1X1,250,5,245,3519,69,3450,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q6V1X1,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q6V1X1/Q6V1X1_pocket.lmdb,10,16058428011452996040,20260908,7.0
L2,Q6ZQW0,250,5,245,2754,54,2700,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q6ZQW0,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q6ZQW0/Q6ZQW0_pocket.lmdb,10,14794828645758926383,20260908,
L2,Q72547,250,5,245,3264,64,3200,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q72547,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q72547/Q72547_pocket.lmdb,10,2147315838773112392,20260908,0.0
L2,Q86TI2,250,5,245,2856,56,2800,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q86TI2,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q86TI2/Q86TI2_pocket.lmdb,10,12162621705385550869,20260908,1.0
L2,Q86U44,250,5,245,2958,58,2900,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q86U44,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q86U44/Q86U44_pocket.lmdb,10,8931646687034206220,20260908,2.0
L2,Q86V86,250,5,245,1887,37,1850,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q86V86,unavailable,FileNotFoundError: Pocket absent from dataset and source archive,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q86V86/Q86V86_pocket.lmdb,10,12736555875927666429,20260908,
L2,Q86W56,250,5,245,17391,341,17050,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q86W56,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q86W56/Q86W56_pocket.lmdb,10,11877576318397291693,20260908,3.0
L2,Q86WV6,250,5,245,8670,170,8500,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q86WV6,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q86WV6/Q86WV6_pocket.lmdb,10,6550465030698254141,20260908,4.0
L2,Q86X55,250,5,245,2397,47,2350,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q86X55,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q86X55/Q86X55_pocket.lmdb,10,141900223201614806,20260908,5.0
L2,Q8IVH8,250,5,245,16932,332,16600,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q8IVH8,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q8IVH8/Q8IVH8_pocket.lmdb,10,6037433973909709373,20260908,6.0
L2,Q8IXJ6,250,5,245,867,17,850,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q8IXJ6,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q8IXJ6/Q8IXJ6_pocket.lmdb,10,13946486850162297985,20260908,7.0
L2,Q8IYT8,250,5,245,561,11,550,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q8IYT8,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q8IYT8/Q8IYT8_pocket.lmdb,10,1553031140898156468,20260908,0.0
L2,Q8N884,250,5,245,15708,308,15400,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q8N884,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q8N884/Q8N884_pocket.lmdb,10,14014194366754824539,20260908,1.0
L2,Q8NEB9,250,5,245,2907,57,2850,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q8NEB9,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q8NEB9/Q8NEB9_pocket.lmdb,10,8341071323543036033,20260908,2.0
L2,Q8NER1,250,5,245,2244,44,2200,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q8NER1,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q8NER1/Q8NER1_pocket.lmdb,10,1829459804638871215,20260908,3.0
L2,Q8NET8,250,5,245,15096,296,14800,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q8NET8,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q8NET8/Q8NET8_pocket.lmdb,10,3358474975626390717,20260908,4.0
L2,Q8NFU5,250,5,245,3366,66,3300,/data/user_data/xianyang/t3-smoke-L123-20260908/L2/Q8NFU5,ready,,/data/user_data/xianyang/t3-aimnet-full/vs-benchmark/dataset/pockets_6A/L2/Q8NFU5/Q8NFU5_pocket.lmdb,10,13566633022430815223,20260908,5.0
