dataset,target,mol_id,aimnet_interaction_kcal_mol_delta,desolvation_kcal_mol_delta,local_strain_kcal_mol_delta,aimnet2_composite_kcal_mol_delta
t3,L3/Q16665,30911,-15.79967553292797,4.571596813658241,0.0,-11.228078719269732
t3,L3/Q16665,61553,-8.325275656660317,4.400502589696165,0.0,-3.92477306696415
t3,L3/Q16665,93926,15.035179494217765,0.24991857935230044,0.0,15.285098073570055
t3,L3/Q16665,100430,-34.9737676801919,1.3096826023187873,0.0,-33.66408507787311
t3,L3/Q16665,102927,-1.4618201923202,-9.621610335130981e-06,0.0,-1.4618298139305352
t3,L3/Q16665,117443,-4.1741040368013955,0.6227834700476329,0.0,-3.551320566753759
t3,L3/Q16665,123239,3.192071972823463,1.8893502619512148,0.0,5.081422234774678
t3,L3/Q16665,126029,-1.9643486527185487,2.855777792114715,0.0,0.8914291393961733
t3,L3/Q62645,2221,1.0966986360010078,-1.7868704903278854e-05,0.0,1.0966807672961032
t3,L3/Q62645,24323,0.40931842455553635,2.955208887733818e-05,0.0,0.4093479766444137
t3,L3/Q62645,38593,3.562348648997081,-500.0745870592205,0.0,-496.5122384102234
t3,L3/Q62645,43699,4.945166829597062,-141.0528954418411,0.0,-136.10772861224402
t3,L3/Q62645,53381,1.7568730576449187,3.8486441329865784e-05,0.0,1.7569115440862504
t3,L3/Q62645,68311,1.2952522499361443,-370.87745430136545,0.0,-369.5822020514293
t3,L3/Q62645,69000,-5.200573162792653,-176.5306262320832,0.0,-181.73119939487583
t3,L3/Q62645,103070,2.5269187107903273,-252.79343267415425,0.0,-250.26651396336393
t3,L3/Q62645,108874,-9.921791173567108,-352.912280384132,0.0,-362.8340715576992
t3,L3/Q62645,134390,5.353009023553306,-635.1158275160491,0.0,-629.7628184924959
t3,L3/Q92830,12327,-28.74634840562776,-4.180632299411915,0.0,-32.92698070503968
t3,L3/Q92830,23850,-28.964912226398674,0.6960685269179194,0.0,-28.268843699480755
t3,L3/Q92830,30945,-50.03170778627803,-1.0666654666063309,0.0,-51.09837325288436
t3,L3/Q92830,31993,-44.01338570551604,0.6805007614001077,0.0,-43.33288494411594
t3,L3/Q92830,45193,-51.268840019797295,0.5639363267389754,0.0,-50.70490369305832
t3,L3/Q92830,53417,8.859000809179847,-0.10480476506131708,0.0,8.754196044118526
t3,L3/Q92830,71683,-80.55341066096213,1.988744245716326,0.0,-78.5646664152458
t3,L3/Q92830,78328,-16.029848506775703,-2.79782339679333,0.0,-18.827671903569033
t3,L3/Q92830,125008,-55.46199465377898,-2.362505320688335,0.0,-57.82449997446732
t3,L3/Q92830,127198,-14.219911581057564,-2.1835275615746266,0.0,-16.403439142632187
t3,L3/Q96LB1,11497,14.099142161233468,0.9192788905032678,0.0,15.018421051736734
t3,L3/Q96LB1,38418,0.8409383713726939,-2.7490315233080764e-06,0.0,0.8409356223411777
t3,L3/Q96LB1,39087,-1.9676602195829027,-3.298837828324963e-05,0.0,-1.9676932079611866
t3,L3/Q96LB1,43063,7.894451546415423,-1.3745157620093096e-05,0.0,7.894437801257807
t3,L3/Q96LB1,78428,0.7022208594675998,-1.5119673379970777e-05,0.0,0.7022057397942199
t3,L3/Q96LB1,82343,9.019785466596783,-28.254267659501345,0.0,-19.234482192904565
t3,L3/Q96LB1,115856,2.530961171041797,-1.786870490505521e-05,0.0,2.530943302336894
t3,L3/Q96LB1,128174,5.092810441489885,-250.91089382506047,0.0,-245.81808338357064
t3,L3/Q96LB1,129454,27.81952208766775,-17.131475212996705,0.0,10.688046874671052
t3,L3/Q96LB1,145185,-4.269004040612244,6.322772504141483e-05,0.0,-4.268940812887203
t3,L3/Q9HCR9,10956,3.5502374389373816,-1.924322066670925e-05,0.0,3.550218195716713
t3,L3/Q9HCR9,12928,-13.219524920519262,-3.986095709151982e-05,0.0,-13.219564781476365
t3,L3/Q9HCR9,68226,18.117712521872754,6.047869351810675e-05,0.0,18.117773000566274
t3,L3/Q9HCR9,78593,-5.101765069391173,5.49806304839251e-06,0.0,-5.101759571328127
t3,L3/Q9HCR9,90524,-10.4934254768366,-1.855596278588223e-05,0.0,-10.493444032799388
t3,L3/Q9HCR9,96622,-16.531498309986794,-1.23706418566627e-05,0.0,-16.531510680628653
t3,L3/Q9HCR9,113370,20.36442176237857,-3.573740980655771e-05,0.0,20.36438602496876
t3,L3/Q9HCR9,121641,-4.0638544698364605,6.0478693516330395e-05,0.0,-4.063793991142944
t3,L3/Q9HCR9,134889,-19.261420283009663,7.83473984213856e-05,0.0,-19.26134193561124
t3,L3/Q9HCR9,140686,5.873304819156177,9.759061908454214e-05,0.0,5.873402409775263
t3,L3/Q9NPC1,16466,52.729008015815744,-6.116595139893377e-05,0.0,52.72894684986434
t3,L3/Q9NPC1,18761,52.0437445653549,0.45525886351887124,0.0,52.49900342887378
t3,L3/Q9NPC1,21838,18.596498628728053,0.22591128705722419,0.0,18.822409915785272
t3,L3/Q9NPC1,72366,3.184368152839184,3.298837828324963e-05,0.0,3.184401141217478
t3,L3/Q9NPC1,75604,17.469742765866894,-0.5890253629385604,0.0,16.880717402928322
t3,L3/Q9NPC1,92711,18.614711650584425,-0.09353854661996763,0.0,18.521173103964458
t3,L3/Q9NPC1,119020,10.045081806142093,0.4378877333216238,0.0,10.48296953946371
t3,L3/Q9NPC1,131764,22.492613030817537,0.6933346150677622,0.0,23.1859476458853
t3,L3/Q9NPC1,132810,20.051837289960176,9.621610332466446e-06,0.0,20.0518469115705
t3,L3/Q9NPC1,145653,20.375438506209157,0.23120729628732306,0.0,20.60664580249648
t3,L3/Q9NR22,6438,23.668430859866568,-4.673353589979001e-05,0.0,23.668384126330665
t3,L3/Q9NR22,15841,0.8130181736481994,1.3745157616540382e-06,0.0,0.8130195481639575
t3,L3/Q9NR22,30312,-2.7655061258315374,-1.9243220663156535e-05,0.0,-2.7655253690522024
t3,L3/Q9NR22,47363,14.833345597074874,0.9092091880325377,0.0,15.742554785107416
t3,L3/Q9NR22,50566,19.88812595693819,0.9484859759251156,0.0,20.836611932863306
t3,L3/Q9NR22,93482,-15.311060609167061,-2.4054025832498382e-05,0.0,-15.311084663192892
t3,L3/Q9NR22,98130,8.69500596424483,4.810805166144405e-05,0.0,8.695054072296491
t3,L3/Q9NR22,123696,-2.7707818730348537,2.7490315233080764e-06,0.0,-2.7707791240033277
t3,L3/Q9NR22,131437,15.891816881255915,3.986095709151982e-05,0.0,15.891856742213006
t3,L3/Q9NR22,144261,-1.6323876316064911,5.9104177755564535e-05,0.0,-1.632328527428733
t3,L3/Q9UKS7,12820,-41.12828055499794,3.424355858581187,0.0,-37.70392469641675
t3,L3/Q9UKS7,18889,-31.13851029819098,1.5119673379970777e-05,0.0,-31.1384951785176
t3,L3/Q9UKS7,40995,-33.82863110975284,-0.6504455997532546,0.0,-34.4790767095061
t3,L3/Q9UKS7,42683,-83.82692698400531,-0.20089647470877026,0.0,-84.0278234587141
t3,L3/Q9UKS7,54563,-42.35122983605204,-3.9921724433156456,0.0,-46.34340227936768
t3,L3/Q9UKS7,70489,-14.705084375567713,3.5449971069917368,0.0,-11.160087268575973
t3,L3/Q9UKS7,77037,-14.034036848668197,-2.7490315233080764e-06,0.0,-14.034039597699723
t3,L3/Q9UKS7,89119,-43.14868195964253,-0.1170922487136572,0.0,-43.265774208356184
t3,L3/Q9UKS7,132016,-39.594512706791264,0.7422605036079588,0.0,-38.852252203183305
t3,L3/Q9UKS7,142702,-33.85923985510594,-1.649418913984846e-05,0.0,-33.85925634929508
t3,L3/Q9Y4K4,1811,12.040410319274738,-3.436289404490367e-05,0.0,12.040375956380695
t3,L3/Q9Y4K4,1812,-16.364544125821293,-2.336676794811865e-05,0.0,-16.364567492589245
t3,L3/Q9Y4K4,1813,-21.721275340238712,-36.171696308044496,0.0,-57.89297164828322
t3,L3/Q9Y4K4,16994,13.518972801334536,-9.626063076199905,0.0,3.892909725134629
t3,L3/Q9Y4K4,45281,27.458636090091122,-0.25532180081181544,0.0,27.203314289279305
t3,L3/Q9Y4K4,64956,22.720465830784363,-42.44860259573177,0.0,-19.728136764947415
t3,L3/Q9Y4K4,109204,-12.621143918565023,-45.40117241327455,0.0,-58.02231633183959
t3,L3/Q9Y4K4,115639,-2.742295021623679,2.2346712312964456,0.0,-0.5076237903272354
t3,L3/Q9Y4K4,136517,23.726181142281934,-263.0655806988532,0.0,-239.33939955657124
t3,L3/Q9Y4K4,140016,12.828466254460071,-132.46533331703094,0.0,-119.63686706257087
t3,L3/Q9Y6M4,6175,-12.958735297013845,0.5843011522653576,0.0,-12.374434144748484
t3,L3/Q9Y6M4,10544,-22.50119173369161,4.3984504376481937e-05,0.0,-22.501147749187233
t3,L3/Q9Y6M4,19862,-14.96028178807229,-0.9058966050466708,0.0,-15.86617839311897
t3,L3/Q9Y6M4,28224,7.7734714926214545,1.0996126093232306e-05,0.0,7.773482488747545
t3,L3/Q9Y6M4,72738,14.092354799717246,3.366657810449375,0.0,17.459012610166617
t3,L3/Q9Y6M4,73293,-3.166493267900556,-1.9243220663156535e-05,0.0,-3.1665125111212227
t3,L3/Q9Y6M4,87012,-3.682529776914077,-1.7868704901502497e-05,0.0,-3.682547645618979
t3,L3/Q9Y6M4,95594,-10.491899424738998,-1.2370641854886344e-05,0.0,-10.491911795380853
t3,L3/Q9Y6M4,100681,-1.8662735168268618,2.7490315236633478e-05,0.0,-1.8662460265116252
t3,L3/Q9Y6M4,136524,-4.406642552778504,0.2585354186628308,0.0,-4.148107134115669
t3,L4/O00767,6702,-12.535423273297909,-2.863743798212056,0.0,-15.399167071509957
t3,L4/O00767,41603,-12.160757075166511,-3.3256312639920615,0.0,-15.486388339158566
t3,L4/O00767,50261,-3.027659615118374,-1.0996126095008663e-05,0.0,-3.02767061124446
t3,L4/O00767,77625,-11.21987870421296,-0.8497572577887027,0.0,-12.06963596200167
t3,L4/O00767,78807,-23.22373961715312,0.30583800408838613,0.0,-22.91790161306472
t3,L4/O00767,95360,2.0263973939123865,4.673941882763868,0.0,6.70033927667626
t3,L4/O00767,96016,-3.1345553597654714,2.535452391897275,0.0,-0.5991029678681983
t3,L4/O00767,130232,-29.66224291483112,-2.4741283711549045e-05,0.0,-29.662267656114825
t3,L4/O00767,131697,-35.51805667997443,-0.5643445579202204,0.0,-36.08240123789464
t3,L4/O00767,138397,-54.22693331063991,2.5247861495859416,0.0,-51.70214716105397
t3,L4/O75747,107,21.63253728958115,3.6424667687384726e-05,0.0,21.632573714248835
t3,L4/O75747,31150,-2.178182070783829,-1.2370641854886344e-05,0.0,-2.1781944414256813
t3,L4/O75747,31847,22.27236954742327,9.071804027627195e-05,0.0,22.272460265463543
t3,L4/O75747,46977,23.121125832900667,-2.6115799473203083e-05,0.0,23.1210997171012
t3,L4/O75747,51496,19.60217681772943,-1.9243220664932892e-05,0.0,19.602157574508766
t3,L4/O75747,79072,21.405205097190773,1.3745157616540382e-06,0.0,21.405206471706535
t3,L4/O75747,83896,3.2729983156706846,1.2370641854886344e-05,0.0,3.2730106863125386
t3,L4/O75747,119464,25.745695299351326,0.5986291045660472,0.0,26.34432440391737
t3,L4/O75747,124841,-0.054840422816019085,-3.023934675638884e-05,0.0,-0.05487066216277725
t3,L4/O75747,143865,16.563498407745236,-4.535902014168869e-05,0.0,16.5634530487251
t3,L4/O94782,44583,3.771502187542648,-0.26573925577027424,0.0,3.505762931772381
t3,L4/O94782,55799,30.93338787779283,2.3697586403631945,0.0,33.303146518156026
t3,L4/O94782,63266,32.215388414558234,-0.6003513728155454,0.0,31.61503704174269
t3,L4/O94782,82334,9.413859166369141,2.632476710489094,0.0,12.046335876858238
t3,L4/O94782,82471,19.40316172506038,-2.061773642658693e-05,0.0,19.403141107323965
t3,L4/O94782,104572,20.633922034217367,-0.3763080526785707,0.0,20.257613981538803
t3,L4/O94782,107087,0.2790974791472287,-0.10137672275146237,0.0,0.17772075639576634
t3,L4/O94782,114317,15.189762687193628,-0.38388300904168204,0.0,14.805879678151944
t3,L4/O94782,117314,8.691372427717791,2.3386925223735524,0.0,11.030064950091344
t3,L4/O94782,140915,17.556879508262703,-0.22139256649040462,0.0,17.3354869417723
t3,L4/P09871,18813,12.355779893517013,1.3149030131819863,0.0,13.670682906699
t3,L4/P09871,27252,-27.523740711036027,-4.86240998595472,0.0,-32.38615069699074
t3,L4/P09871,31406,-12.971145112736776,0.5170845824832853,0.0,-12.454060530253493
t3,L4/P09871,58779,14.25263846895813,2.849773907267309,0.0,17.102412376225452
t3,L4/P09871,70932,14.431777025945888,-2.620890917133135,0.0,11.810886108812753
t3,L4/P09871,76886,-10.569084660016056,-2.749031524018619e-05,0.0,-10.569112150331293
t3,L4/P09871,77799,5.967464304278251,0.640230198611782,0.0,6.607694502890034
t3,L4/P09871,81308,-6.815208927362789,-1.6245099394891405,0.0,-8.439718866851926
t3,L4/P09871,102062,9.541387751511923,-0.30923030898842896,0.0,9.232157442523494
t3,L4/P09871,116768,-27.24667407053744,-107.60190188748638,0.0,-134.84857595802384
t3,L4/P24863,474,21.24131917885466,-4.5359020138135975e-05,0.0,21.241273819834525
t3,L4/P24863,2823,13.653750945026042,2.4741283711549045e-05,0.0,13.65377568630975
t3,L4/P24863,12108,19.137253745299112,-5.49806304839251e-06,0.0,19.13724824723606
t3,L4/P24863,25945,16.563837930084937,9.621610331578268e-06,0.0,16.563847551695268
t3,L4/P24863,41173,20.292555550074518,-3.5737409808334064e-05,0.0,20.292519812664708
t3,L4/P24863,52297,5.468119230605748,-5.223159894818252e-05,0.0,5.468066999006799
t3,L4/P24863,69432,20.565754647184,4.604627802073935e-05,0.0,20.565800693462023
t3,L4/P24863,99633,-0.2684394691651608,1.7868704903278854e-05,0.0,-0.268421600460254
t3,L4/P24863,108418,4.495897758112143,3.230112040153443e-05,0.0,4.4959300592325455
t3,L4/P24863,134993,21.510725287638838,-2.749031523485712e-05,0.0,21.5106977973236
t3,L4/P37059,23441,-19.148861879905404,2.3366767944565936e-05,0.0,-19.14883851313745
t3,L4/P37059,25302,-21.39012150485005,5.498063046971424e-05,0.0,-21.390066524219584
t3,L4/P37059,28513,-31.995824643973464,-2.7490315250844333e-06,0.0,-31.995827393004973
t3,L4/P37059,33315,-19.113227898383556,-7.697288265973157e-05,0.0,-19.11330487126621
t3,L4/P37059,33829,-7.974110927849149,-6.047869351988311e-05,0.0,-7.974171406542663
t3,L4/P37059,63739,-14.281698473475245,-1.0996126093232306e-05,0.0,-14.281709469601346
t3,L4/P37059,74096,-7.948274845353216,-4.123547284962115e-06,0.0,-7.948278968900507
t3,L4/P37059,76666,-37.089251553097895,-1.924322066670925e-05,0.0,-37.08927079631856
t3,L4/P37059,129246,-3.2339496881662453,-3.0926604640768574e-05,0.0,-3.233980614770889
t3,L4/P37059,136390,-12.120987870861399,0.9005786035643855,0.0,-11.220409267297008
t3,L4/P42226,11604,-44.88089414039863,-2.259255820211461,0.0,-47.140149960610096
t3,L4/P42226,24276,-12.082283555360593,8.799691142324077,0.0,-3.282592413036518
t3,L4/P42226,26786,-25.803902249359872,-2.2884697782121215,0.0,-28.092372027571997
t3,L4/P42226,41686,-64.67267374018786,-4.518607856526245,0.0,-69.1912815967141
t3,L4/P42226,89566,-77.37097815979331,6.333446993547682,0.0,-71.03753116624563
t3,L4/P42226,94248,-33.87078475678578,-4.3251365159625585,0.0,-38.195921272748336
t3,L4/P42226,115838,-7.371593320542079,-1.9427818131585006,0.0,-9.31437513370058
t3,L4/P42226,120290,-27.878211123072674,0.577104187736726,0.0,-27.30110693533593
t3,L4/P42226,125214,-22.07371355890988,3.3537002503631683,0.0,-18.720013308546697
t3,L4/P42226,143645,-19.83400576360258,-1.3564628717548644,0.0,-21.19046863535744
t3,L4/P43341,5828,-16.862218825758006,-4.26099886148279e-05,0.0,-16.862261435746632
t3,L4/P43341,40675,0.6884506182795604,-112.81038882645532,0.0,-112.12193820817576
t3,L4/P43341,62829,-5.72635774581024,3.3249385080481293,0.0,-2.4014192377621058
t3,L4/P43341,71794,-11.889762699157666,-87.7436513960716,0.0,-99.63341409522926
t3,L4/P43341,115767,-19.863305273128688,-4.02563777856745,0.0,-23.88894305169616
t3,L4/P43341,120455,-39.478608725107996,-151.213428663137,0.0,-190.692037388245
t3,L4/P43341,129151,-34.76675769964797,-2.9263261881033173,0.0,-37.69308388775129
t3,L4/P43341,131205,-13.245064105093817,-2.7490315233080764e-05,0.0,-13.245091595409036
t3,L4/P43341,132318,-40.87416695236621,1.924322066670925e-05,0.0,-40.87414770914555
t3,L4/P43341,138164,-18.340992289275754,0.685183736600468,0.0,-17.655808552675296
t3,L4/P50052,13708,18.34362415205556,-0.11228419257898636,0.0,18.23133995947657
t3,L4/P50052,15042,-7.4920713445347715,-1.5723965488973999,0.0,-9.064467893432166
t3,L4/P50052,16998,23.03621924123771,-1.2370641854886344e-05,0.0,23.036206870595855
t3,L4/P50052,38303,48.06436954030082,-6.254046716058781e-05,0.0,48.064306999833654
t3,L4/P50052,46537,-10.622100424903456,-0.4443740732014163,0.0,-11.06647449810487
t3,L4/P50052,60167,21.27603738388102,-8.247094570812408e-05,0.0,21.275954912935312
t3,L4/P50052,70458,39.36847428591882,3.642466768916108e-05,0.0,39.368510710586506
t3,L4/P50052,99833,8.037706337534708,0.8811951822919042,0.0,8.918901519826612
t3,L4/P50052,110461,21.390111882232993,1.3745157616540382e-06,0.0,21.390113256748755
t3,L4/P50052,128818,4.323882274860203,0.029589200803622262,0.0,4.353471475663824
t3,L4/Q08211,11473,-16.414033920358953,-0.7762701471014317,0.0,-17.190304067460392
t3,L4/Q08211,21889,2.069658208190017,1.160649356333117,0.0,3.2303075645231374
t3,L4/Q08211,22694,4.111918541020938,0.428178153980479,0.0,4.540096695001415
t3,L4/Q08211,29796,23.124395808246945,-0.8706718896197962,0.0,22.253723918627145
t3,L4/Q08211,38600,22.348501239859186,0.273004946086985,0.0,22.621506185946174
t3,L4/Q08211,42196,24.821048583686224,1.8411583648278018,0.0,26.662206948514026
t3,L4/Q08211,46584,-7.084037407643205,3.2988378281473274e-05,0.0,-7.084004419264922
t3,L4/Q08211,64036,1.2058059736564024,4.123547285317386e-05,0.0,1.2058472091292547
t3,L4/Q08211,115743,-1.24299453384711,-32.57857431157272,0.0,-33.82156884541985
t3,L4/Q08211,134241,6.863275058978596,-16.912872140337576,0.0,-10.049597081358982
t3,L4/Q08828,5257,12.627265325684581,-2.47412837133254e-05,0.0,12.627240584400866
t3,L4/Q08828,8454,30.82328812625053,-4.123547285850293e-06,0.0,30.823284002703247
t3,L4/Q08828,58941,13.566262663764338,-3.023934675638884e-05,0.0,13.566232424417581
t3,L4/Q08828,60610,22.922624794193418,-1.374515761742856e-05,0.0,22.922611049035808
t3,L4/Q08828,64492,13.359133800358862,-9.07180402780483e-05,0.0,13.359043082318578
t3,L4/Q08828,67558,19.74708652918165,1.0996126091455949e-05,0.0,19.747097525307737
t3,L4/Q08828,74153,21.575119314136675,4.3984504378258293e-05,0.0,21.57516329864105
t3,L4/Q08828,81371,36.72936690468344,1.9243220664932892e-05,0.0,36.72938614790411
t3,L4/Q08828,84111,48.022769146935964,2.8864830994734803e-05,0.0,48.022798011766966
t3,L4/Q08828,97025,4.894669184967876,3.0239346758165198e-05,0.0,4.894699424314631
t3,L4/Q13094,2037,5.874758715384428,1.1898523182076843,0.0,7.064611033592108
t3,L4/Q13094,10005,-19.661286850600536,0.16334882764450143,0.0,-19.49793802295603
t3,L4/Q13094,14800,-10.516069937928396,1.8463361657023913,0.0,-8.669733772226007
t3,L4/Q13094,21300,-12.68357373653558,-0.9006267116160487,0.0,-13.584200448151627
t3,L4/Q13094,32544,-15.59775676296031,1.6410206228195214,0.0,-13.956736140140784
t3,L4/Q13094,34941,-2.7449000734601112,0.6236741562612593,0.0,-2.121225917198853
t3,L4/Q13094,55190,-2.226913464337015,-4.53590201452414e-05,0.0,-2.2269588233571547
t3,L4/Q13094,118817,-2.6208799210070413,0.6150710621083384,0.0,-2.005808858898696
t3,L4/Q13094,128356,-5.626538348410134,-4.948256742309809e-05,0.0,-5.626587830977556
t3,L4/Q13094,144515,-4.7850439917877345,0.16158532392214653,0.0,-4.6234586678655845
t3,L4/Q13724,112,-11.308646992371628,1.4273397770105323,0.0,-9.881307215361083
t3,L4/Q13724,24305,-12.9435156277805,0.4440166991033552,0.0,-12.499498928677141
t3,L4/Q13724,30752,-14.307269269731103,2.611579947497944e-05,0.0,-14.307243153931628
t3,L4/Q13724,47527,-3.5235309493689293,-50.13986498454389,0.0,-53.66339593391281
t3,L4/Q13724,84736,28.451578707832095,1.8205914854844405,0.0,30.272170193316533
t3,L4/Q13724,84780,-24.10788107666498,-3.8467060657317633,0.0,-27.954587142396747
t3,L4/Q13724,100492,10.414494594125806,-59.77855367527354,0.0,-49.364059081147744
t3,L4/Q13724,113723,10.99502751512161,0.31686436952930297,0.0,11.311891884650908
t3,L4/Q13724,118056,-6.215227641909372,-5.772966199302232e-05,0.0,-6.215285371571376
t3,L4/Q13724,142820,0.03245369165115619,0.1484477022711541,0.0,0.18090139392231208
t3,L4/Q6SZW1,5536,-3.6092632780200216,-1.3745157616540382e-06,0.0,-3.609264652535785
t3,L4/Q6SZW1,12531,16.649870232706874,1.3745157616540382e-06,0.0,16.649871607222636
t3,L4/Q6SZW1,20829,6.159515424753213,-2.886483099651116e-05,0.0,6.159486559922215
t3,L4/Q6SZW1,22712,8.195199387425316,-0.04531503563403305,0.0,8.149884351791286
t3,L4/Q6SZW1,37606,-0.03542058392293068,-0.08324204904855037,0.0,-0.11866263297148194
t3,L4/Q6SZW1,80793,7.794849334083024,-1.7868704903278854e-05,0.0,7.794831465378122
t3,L4/Q6SZW1,94916,-2.281346006647807,-2.6803057354030102e-05,0.0,-2.2813728097051573
t3,L4/Q6SZW1,121886,-5.8089200954722955,-4.535902013635962e-05,0.0,-5.80896545449243
t3,L4/Q6SZW1,129162,-2.82860911222528,-6.872578810046548e-06,0.0,-2.828615984804081
t3,L4/Q6SZW1,129698,-2.153519477260403,2.6115799471426726e-05,0.0,-2.1534933614609173
t3,L4/Q70CQ3,11758,17.43009556367811,4.810805166144405e-05,0.0,17.43014367172977
t3,L4/Q70CQ3,50763,-8.449093063508272,-25.335128642501843,0.0,-33.784221706010115
t3,L4/Q70CQ3,56067,-23.383523985154156,-0.19084601545871394,0.0,-23.574370000612873
t3,L4/Q70CQ3,83746,-10.277739916400037,-80.13848867457673,0.0,-90.41622859097677
t3,L4/Q70CQ3,83823,3.537151706598692,-0.3474720865124006,0.0,3.189679620086295
t3,L4/Q70CQ3,84276,-9.629970824510622,-0.05555655257497705,0.0,-9.68552737708562
t3,L4/Q70CQ3,88746,-23.59169988845798,-13.349939664428387,0.0,-36.94163955288637
t3,L4/Q70CQ3,91823,-13.316587039469027,3.5578831922583305,0.0,-9.758703847210683
t3,L4/Q70CQ3,98772,-25.73154913296827,-42.386012646003806,0.0,-68.11756177897209
t3,L4/Q70CQ3,122285,-11.716905313424306,-5.51739423675334,0.0,-17.234299550177653
t3,L4/Q96PC2,47771,-12.36414795621307,-4.054821497234684e-05,0.0,-12.364188504428043
t3,L4/Q96PC2,56692,2.901588681625203,-3.573740980655771e-05,0.0,2.9015529442153998
t3,L4/Q96PC2,78778,4.831582358530447,-4.26099886148279e-05,0.0,4.831539748541829
t3,L4/Q96PC2,90170,-9.746271354830103,7.422385113553531e-05,0.0,-9.74619713097897
t3,L4/Q96PC2,90556,-11.393183836693957,1.3629808254971767,0.0,-10.030203011196782
t3,L4/Q96PC2,92446,-11.395258657581842,2.199225218646461e-05,0.0,-11.395236665329662
t3,L4/Q96PC2,100001,-14.63750287302541,2.0617736424810573e-06,0.0,-14.637500811251762
t3,L4/Q96PC2,120558,5.5479511033647455,2.7490315236633478e-05,0.0,5.547978593679986
t3,L4/Q96PC2,126242,-33.00829122521011,-55.582922659869176,0.0,-88.5912138850793
t3,L4/Q96PC2,128854,-2.539413746322701,1.510419633199195,0.0,-1.0289941131235167
t3,L4/Q99705,17978,2.9311466135375497,1.2217163425970323,0.0,4.152862956134584
t3,L4/Q99705,30174,6.702445718222059,-1.9215111817451103,0.0,4.780934536476948
t3,L4/Q99705,54330,-4.7250312577707945,-1.0996126093232306e-05,0.0,-4.725042253896888
t3,L4/Q99705,55671,11.881575056420644,0.9509016873764278,0.0,12.832476743797073
t3,L4/Q99705,66091,9.4137584627873,2.2595637117420946,0.0,11.673322174529396
t3,L4/Q99705,87356,13.60061113478919,-0.924337108506581,0.0,12.676274026282613
t3,L4/Q99705,93256,15.96415318801774,-0.9585536166222006,0.0,15.005599571395528
t3,L4/Q99705,106648,13.340025625532107,0.7745162649894173,0.0,14.114541890521522
t3,L4/Q99705,121682,23.395458902157863,-0.03511887771322009,0.0,23.36034002444464
t3,L4/Q99705,124879,10.893736351949428,-1.6494189141624815e-05,0.0,10.893719857760274
t3,L4/Q9GZQ6,19156,7.9422001716017725,-1.9243220664932892e-05,0.0,7.942180928381109
t3,L4/Q9GZQ6,23598,-13.562460421283475,-180.4650621408256,0.0,-194.02752256210914
t3,L4/Q9GZQ6,28767,-31.8600352023237,4.123547285361795e-05,0.0,-31.859993966850865
t3,L4/Q9GZQ6,33055,63.00471949947308,-4.5359020138135975e-05,0.0,63.00467414045296
t3,L4/Q9GZQ6,39435,-16.14443123249837,-2.8864830997399338e-05,0.0,-16.144460097329365
t3,L4/Q9GZQ6,40290,-11.19713253012932,-592.7413635514757,0.0,-603.9384960816051
t3,L4/Q9GZQ6,51831,-66.27682366193562,-0.1648910343292087,0.0,-66.44171469626481
t3,L4/Q9GZQ6,120906,72.92616805317418,8.247094571700586e-06,0.0,72.92617630026876
t3,L4/Q9GZQ6,134132,-24.803179866702507,3.573740980478135e-05,0.0,-24.803144129292697
t3,L4/Q9GZQ6,142060,-18.009212374038306,0.985409592833542,0.0,-17.023802781204765
t3,L4/Q9HB14,19275,4.29417829964145,6.73512723281533e-05,0.0,4.294245650913776
t3,L4/Q9HB14,25543,3.8748516806854383,-9.621610335130981e-06,0.0,3.8748420590751076
t3,L4/Q9HB14,37384,0.37780833864599117,-1.3057899735713363e-05,0.0,0.3777952807462537
t3,L4/Q9HB14,39465,-1.2585667659538875,-1.0996126093232306e-05,0.0,-1.2585777620799803
t3,L4/Q9HB14,45253,5.770996861472753,2.680305735580646e-05,0.0,5.771023664530109
t3,L4/Q9HB14,46211,-0.8350093922650936,4.12354728513975e-05,0.0,-0.8349681567922413
t3,L4/Q9HB14,59899,4.773185355878551,1.6494189143401172e-05,0.0,4.773201850067697
t3,L4/Q9HB14,66226,0.9232402455998372,-3.7111925568211745e-05,0.0,0.923203133674269
t3,L4/Q9HB14,71681,0.07714194944011332,5.49806304839251e-06,0.0,0.07714744750315994
t3,L4/Q9HB14,74053,4.324991502620129,-1.8555962784105873e-05,0.0,4.324972946657347
t3,L4/Q9NY59,26994,-2.271799995353465,-6.872578799388407e-07,0.0,-2.271800682611346
t3,L4/Q9NY59,30532,2.1026331872089496,2.0617736424810573e-06,0.0,2.1026352489825926
t3,L4/Q9NY59,33891,-4.210420118414266,-7.697288265973157e-05,0.0,-4.210497091296922
t3,L4/Q9NY59,55082,-9.129853952771331,5.498063046616153e-06,0.0,-9.129848454708286
t3,L4/Q9NY59,80097,6.040602973542036,-4.123547285317386e-05,0.0,6.040561738069183
t3,L4/Q9NY59,95666,-5.077863269335154,5.0857083185640306e-05,0.0,-5.077812412251966
t3,L4/Q9NY59,119566,1.1821392223393588,4.742079378061703e-05,0.0,1.1821866431331391
t3,L4/Q9NY59,129489,-0.9091425240180939,-1.0996126093232306e-05,0.0,-0.9091535201441889
t3,L4/Q9NY59,145307,-6.251306618882185,-2.061773642658693e-05,0.0,-6.251327236618612
